ID_Angajat,Manager,Departament,Senioritate,Oras,Data,Ore_Lucrate,Proiecte_Finalizate,Feedback_Clienti,Training_Ore,Scor_Performanta,Risc_Plecare_Scor,Status_Risc
1039,Mihai O.,IT,Mid,Bucuresti,2023-05-01,195,6,1.4,37,185.5,0.0,Stabil
1040,Cristina D.,HR,Senior,Constanta,2023-05-01,169,12,2.2,3,298.5,0.0,Stabil
1041,Elena D.,HR,Junior,Brasov,2023-05-01,217,3,1.2,12,162.5,1.0,Risc Ridicat
1042,Andrei P.,IT,Senior,Iasi,2023-05-01,162,14,5.0,4,371.0,0.0,Potential
1043,Andrei P.,IT,Junior,Iasi,2023-05-01,253,14,3.9,20,344.5,0.0,Potential
1044,Ana S.,HR,Senior,Brasov,2023-05-01,248,11,3.3,8,350.0,0.0,Potential
1045,Andrei P.,IT,Senior,Timisoara,2023-05-01,146,9,1.9,36,251.0,0.0,Stabil
1046,George R.,IT,Senior,Brasov,2023-05-01,219,14,1.2,28,323.5,0.8,Risc Ridicat
1047,Cristina D.,Vanzari,Junior,Bucuresti,2023-05-01,236,8,4.9,10,296.0,0.0,Stabil
1048,Andrei P.,IT,Senior,Constanta,2023-05-01,222,1,4.8,13,267.0,0.0,Stabil
1049,Cristina D.,Vanzari,Mid,Constanta,2023-05-01,175,1,4.8,2,193.5,0.0,Stabil
1050,Andrei P.,Vanzari,Mid,Cluj-Napoca,2023-05-01,239,2,1.4,22,167.5,0.8,Risc Ridicat
1051,Mihai O.,Marketing,Junior,Brasov,2023-05-01,149,4,2.5,37,164.5,0.0,Stabil
1052,Ana S.,HR,Senior,Timisoara,2023-05-01,160,6,4.8,14,286.0,0.0,Stabil
1053,Cristina D.,IT,Junior,Brasov,2023-05-01,153,5,3.4,27,194.5,0.0,Stabil
1054,Cristina D.,Marketing,Senior,Bucuresti,2023-05-01,257,2,4.3,9,284.5,0.0,Stabil
1055,George R.,HR,Junior,Brasov,2023-05-01,142,4,3.8,5,187.0,0.0,Stabil
1056,Elena D.,Vanzari,Mid,Timisoara,2023-05-01,255,8,2.9,14,265.5,1.0,Risc Ridicat
1057,Maria I.,Marketing,Mid,Brasov,2023-05-01,217,10,2.2,12,252.5,1.0,Risc Ridicat
1058,Cristina D.,Marketing,Senior,Cluj-Napoca,2023-05-01,247,4,1.6,27,245.5,0.8,Risc Ridicat
1059,Elena D.,IT,Junior,Bucuresti,2023-05-01,140,14,1.7,22,244.0,0.0,Stabil
1060,Andrei P.,HR,Senior,Iasi,2023-05-01,242,5,2.4,11,269.0,1.0,Risc Ridicat
1061,Elena D.,Marketing,Junior,Iasi,2023-05-01,141,4,3.2,16,174.5,0.0,Stabil
1062,George R.,Vanzari,Senior,Cluj-Napoca,2023-05-01,189,14,1.1,19,306.5,0.0,Potential
1063,Cristina D.,HR,Senior,Sibiu,2023-05-01,161,3,2.5,17,210.5,0.0,Stabil
1064,Maria I.,HR,Mid,Bucuresti,2023-05-01,204,14,2.8,33,298.0,0.8,Risc Ridicat
1065,Elena D.,Vanzari,Junior,Brasov,2023-05-01,168,14,3.4,17,292.0,0.0,Stabil
1066,Ion V.,IT,Junior,Brasov,2023-05-01,230,12,4.3,21,321.0,0.0,Potential
1067,Cristina D.,Vanzari,Mid,Iasi,2023-05-01,205,7,2.8,17,228.5,1.0,Risc Ridicat
1068,Mihai O.,Vanzari,Junior,Timisoara,2023-05-01,181,7,3.3,36,226.5,0.0,Stabil
1069,Ana S.,HR,Senior,Iasi,2023-05-01,146,9,2.7,22,267.0,0.0,Stabil
1070,Elena D.,HR,Junior,Constanta,2023-05-01,202,2,2.9,14,179.0,1.0,Risc Ridicat
1071,Ion V.,Vanzari,Mid,Timisoara,2023-05-01,187,3,4.7,19,217.5,0.0,Stabil
1072,Mihai O.,IT,Mid,Iasi,2023-05-01,173,2,1.3,22,132.5,0.0,Stabil
1073,Ion V.,HR,Junior,Brasov,2023-05-01,210,4,1.5,31,175.0,0.8,Risc Ridicat
1074,Ion V.,Marketing,Mid,Brasov,2023-05-01,235,11,3.1,22,289.5,0.0,Stabil
1075,Maria I.,Marketing,Senior,Iasi,2023-05-01,154,5,4.2,20,261.0,0.0,Stabil
1076,Ion V.,HR,Mid,Bucuresti,2023-05-01,215,4,4.5,2,237.5,0.0,Stabil
1077,Ana S.,Vanzari,Mid,Constanta,2023-05-01,228,3,4.8,4,240.0,0.0,Stabil
1078,Maria I.,Marketing,Mid,Timisoara,2023-05-01,231,6,2.6,19,227.5,1.0,Risc Ridicat
1079,Elena D.,Marketing,Mid,Timisoara,2023-05-01,254,3,2.0,3,197.0,1.0,Risc Ridicat
1080,Ion V.,Marketing,Junior,Iasi,2023-05-01,202,12,4.9,22,319.0,0.0,Potential
1081,Elena D.,Vanzari,Junior,Constanta,2023-05-01,258,13,3.6,18,331.0,0.0,Potential
1082,Ana S.,IT,Junior,Constanta,2023-05-01,244,7,3.7,10,266.0,0.0,Stabil
1083,George R.,Marketing,Mid,Sibiu,2023-05-01,150,4,1.7,24,149.0,0.0,Stabil
1084,Ion V.,Vanzari,Mid,Constanta,2023-05-01,194,14,4.9,33,335.0,0.0,Potential
1085,George R.,Vanzari,Junior,Cluj-Napoca,2023-05-01,149,10,1.2,26,198.5,0.0,Stabil
1086,Maria I.,IT,Mid,Sibiu,2023-05-01,176,3,2.4,2,166.0,0.0,Stabil
1087,Cristina D.,Vanzari,Mid,Sibiu,2023-05-01,253,1,4.6,8,228.5,0.0,Stabil
1088,Cristina D.,Vanzari,Junior,Timisoara,2023-05-01,259,10,4.6,14,321.5,0.0,Potential
1089,Ana S.,Marketing,Mid,Timisoara,2023-05-01,221,8,2.9,10,248.5,1.0,Risc Ridicat
1090,Elena D.,IT,Senior,Timisoara,2023-05-01,203,3,3.9,13,259.5,0.0,Stabil
1091,Cristina D.,HR,Mid,Brasov,2023-05-01,202,5,4.8,24,247.0,0.0,Stabil
1092,Maria I.,HR,Junior,Iasi,2023-05-01,153,4,3.9,36,194.5,0.0,Stabil
1093,Ana S.,IT,Junior,Iasi,2023-05-01,215,8,2.5,5,237.5,1.0,Risc Ridicat
1094,Mihai O.,Vanzari,Mid,Timisoara,2023-05-01,245,8,2.5,9,252.5,1.0,Risc Ridicat
1095,Elena D.,IT,Mid,Cluj-Napoca,2023-05-01,231,14,4.9,4,353.5,0.0,Potential
1096,Andrei P.,IT,Junior,Constanta,2023-05-01,163,6,3.3,0,207.5,0.0,Stabil
1097,Mihai O.,IT,Senior,Iasi,2023-05-01,219,11,1.7,5,303.5,1.0,Risc Ridicat
1098,Andrei P.,IT,Senior,Brasov,2023-05-01,181,8,1.7,22,254.5,0.0,Stabil
1099,Mihai O.,IT,Junior,Iasi,2023-05-01,195,6,4.2,29,241.5,0.0,Stabil
1100,Cristina D.,Marketing,Junior,Iasi,2023-05-01,218,8,3.1,23,251.0,0.0,Stabil
1101,Mihai O.,Vanzari,Junior,Brasov,2023-05-01,255,13,4.5,9,347.5,0.0,Potential
1102,Ana S.,Marketing,Mid,Constanta,2023-05-01,195,12,4.2,4,301.5,0.0,Potential
1103,Maria I.,Marketing,Senior,Timisoara,2023-05-01,198,2,3.8,3,245.0,0.0,Stabil
1104,Ana S.,Vanzari,Junior,Sibiu,2023-05-01,160,12,2.9,23,258.0,0.0,Stabil
1105,Cristina D.,HR,Junior,Cluj-Napoca,2023-05-01,160,11,2.8,15,246.0,0.0,Stabil
1106,George R.,Marketing,Mid,Brasov,2023-05-01,226,9,1.9,0,241.0,1.0,Risc Ridicat
1107,Maria I.,IT,Mid,Sibiu,2023-05-01,197,13,3.4,17,296.5,0.0,Stabil
1108,Ion V.,HR,Senior,Bucuresti,2023-05-01,155,4,3.6,12,239.5,0.0,Stabil
1109,George R.,Marketing,Junior,Iasi,2023-05-01,165,11,3.0,35,252.5,0.0,Stabil
1110,Elena D.,Marketing,Junior,Constanta,2023-05-01,208,3,4.9,7,232.0,0.0,Stabil
1111,Ion V.,IT,Junior,Bucuresti,2023-05-01,224,13,3.1,9,304.0,0.0,Potential
1112,Cristina D.,IT,Mid,Iasi,2023-05-01,178,9,4.2,23,263.0,0.0,Stabil
1113,Elena D.,Vanzari,Mid,Sibiu,2023-05-01,206,9,4.6,5,285.0,0.0,Stabil
1114,George R.,Marketing,Senior,Constanta,2023-05-01,171,13,2.8,11,321.5,0.0,Potential
1115,Ion V.,Marketing,Senior,Sibiu,2023-05-01,149,4,1.8,30,200.5,0.0,Stabil
1116,Elena D.,HR,Junior,Brasov,2023-05-01,239,12,3.2,23,303.5,0.0,Potential
1117,George R.,IT,Mid,Brasov,2023-05-01,191,11,4.1,0,287.5,0.0,Stabil
1118,Cristina D.,Marketing,Senior,Iasi,2023-05-01,208,6,3.8,10,290.0,0.0,Stabil
1119,Mihai O.,Marketing,Mid,Timisoara,2023-05-01,172,3,4.2,38,200.0,0.0,Stabil
1120,Maria I.,HR,Junior,Iasi,2023-05-01,233,1,3.0,19,186.5,0.0,Stabil
1121,Cristina D.,IT,Mid,Timisoara,2023-05-01,193,10,4.0,33,276.5,0.0,Stabil
1122,George R.,Marketing,Senior,Cluj-Napoca,2023-05-01,215,5,1.6,18,239.5,1.0,Risc Ridicat
1123,Ana S.,Vanzari,Junior,Sibiu,2023-05-01,235,12,3.2,34,301.5,0.0,Potential
1124,Ana S.,Vanzari,Mid,Constanta,2023-05-01,186,3,3.6,0,195.0,0.0,Stabil
1125,Maria I.,Marketing,Junior,Iasi,2023-05-01,259,10,2.9,6,287.5,1.0,Risc Ridicat
1126,Elena D.,Marketing,Junior,Constanta,2023-05-01,212,4,3.0,21,206.0,0.0,Stabil
1127,Ion V.,IT,Senior,Brasov,2023-05-01,199,9,4.9,8,337.5,0.0,Potential
1128,Mihai O.,Vanzari,Junior,Sibiu,2023-05-01,207,3,4.4,3,221.5,0.0,Stabil
1129,Ana S.,IT,Senior,Constanta,2023-05-01,165,9,4.9,33,320.5,0.0,Potential
1130,Elena D.,Vanzari,Mid,Sibiu,2023-05-01,196,6,4.8,23,254.0,0.0,Stabil
1131,Ana S.,Vanzari,Mid,Constanta,2023-05-01,141,2,4.9,13,188.5,0.0,Stabil
1132,Andrei P.,IT,Senior,Sibiu,2023-05-01,248,8,3.4,1,322.0,0.0,Potential
1133,Maria I.,Marketing,Junior,Timisoara,2023-05-01,256,14,1.8,29,304.0,0.8,Risc Ridicat
1134,Mihai O.,IT,Junior,Sibiu,2023-05-01,206,10,1.4,0,231.0,1.0,Risc Ridicat
1135,George R.,IT,Junior,Cluj-Napoca,2023-05-01,234,14,2.9,26,315.0,0.8,Risc Ridicat
1136,Ion V.,IT,Senior,Iasi,2023-05-01,247,10,4.0,0,353.5,0.0,Potential
1137,Elena D.,IT,Mid,Constanta,2023-05-01,248,14,1.7,29,298.0,0.8,Risc Ridicat
1138,Maria I.,Marketing,Mid,Constanta,2023-05-01,163,2,1.5,33,131.5,0.0,Stabil
1139,Maria I.,Marketing,Mid,Brasov,2023-05-01,255,4,4.5,19,257.5,0.0,Stabil
1140,Elena D.,HR,Mid,Brasov,2023-05-01,249,2,1.0,17,164.5,1.0,Risc Ridicat
1141,George R.,IT,Junior,Iasi,2023-05-01,183,5,4.3,23,227.5,0.0,Stabil
1142,Ion V.,IT,Mid,Iasi,2023-05-01,161,11,1.8,5,226.5,0.0,Stabil
1143,Mihai O.,HR,Junior,Sibiu,2023-05-01,145,7,3.6,33,214.5,0.0,Stabil
1144,Elena D.,Marketing,Mid,Cluj-Napoca,2023-05-01,152,2,2.8,21,152.0,0.0,Stabil
1145,Mihai O.,Marketing,Mid,Constanta,2023-05-01,244,6,4.3,16,268.0,0.0,Stabil
1146,Ana S.,HR,Junior,Cluj-Napoca,2023-05-01,207,3,2.1,25,175.5,0.8,Risc Ridicat
1147,Cristina D.,Vanzari,Senior,Timisoara,2023-05-01,159,4,4.0,19,249.5,0.0,Stabil
1148,Andrei P.,IT,Mid,Sibiu,2023-05-01,249,6,3.8,14,260.5,0.0,Stabil
1149,Ana S.,Vanzari,Junior,Constanta,2023-05-01,228,11,1.9,26,262.0,0.8,Risc Ridicat
1150,Elena D.,Marketing,Senior,Iasi,2023-05-01,150,7,3.6,5,267.0,0.0,Stabil
1151,Maria I.,Vanzari,Junior,Bucuresti,2023-05-01,249,8,5.0,23,304.5,0.0,Potential
1152,Cristina D.,Vanzari,Junior,Constanta,2023-05-01,211,3,4.8,33,231.5,0.0,Stabil
1153,Maria I.,Marketing,Senior,Cluj-Napoca,2023-05-01,177,3,4.1,28,250.5,0.0,Stabil
1154,Mihai O.,IT,Mid,Brasov,2023-05-01,247,6,3.1,8,245.5,0.0,Stabil
1155,Mihai O.,Vanzari,Mid,Sibiu,2023-05-01,140,8,4.8,9,246.0,0.0,Stabil
1156,Mihai O.,IT,Junior,Sibiu,2023-05-01,178,3,4.9,19,217.0,0.0,Stabil
1157,Maria I.,Marketing,Mid,Cluj-Napoca,2023-05-01,255,1,1.7,15,171.5,1.0,Risc Ridicat
1158,Ana S.,IT,Junior,Bucuresti,2023-05-01,183,3,1.9,3,159.5,0.0,Stabil
1159,Ana S.,Vanzari,Junior,Brasov,2023-05-01,246,8,2.2,24,247.0,0.8,Risc Ridicat
1160,Mihai O.,Marketing,Junior,Bucuresti,2023-05-01,156,11,2.1,35,230.0,0.0,Stabil
1161,Mihai O.,Marketing,Junior,Brasov,2023-05-01,150,7,2.5,7,195.0,0.0,Stabil
1162,Cristina D.,Vanzari,Junior,Brasov,2023-05-01,216,6,3.8,1,244.0,0.0,Stabil
1163,Cristina D.,IT,Senior,Timisoara,2023-05-01,182,6,4.0,32,281.0,0.0,Stabil
1164,George R.,HR,Mid,Sibiu,2023-05-01,164,13,4.9,32,310.0,0.0,Potential
1165,Mihai O.,HR,Senior,Brasov,2023-05-01,248,14,4.9,29,412.0,0.0,Potential
1166,Elena D.,IT,Junior,Sibiu,2023-05-01,185,8,4.6,8,264.5,0.0,Stabil
1167,Maria I.,HR,Junior,Iasi,2023-05-01,246,2,3.0,18,203.0,0.0,Stabil
1168,Ana S.,HR,Junior,Bucuresti,2023-05-01,152,6,2.9,10,194.0,0.0,Stabil
1169,George R.,HR,Junior,Iasi,2023-05-01,142,14,1.7,2,245.0,0.0,Stabil
1170,Ion V.,Vanzari,Senior,Sibiu,2023-05-01,174,8,1.2,19,241.0,0.0,Stabil
1171,Cristina D.,HR,Junior,Cluj-Napoca,2023-05-01,246,11,4.7,15,327.0,0.0,Potential
1172,George R.,HR,Junior,Bucuresti,2023-05-01,220,10,4.1,26,292.0,0.0,Stabil
1173,Andrei P.,IT,Mid,Brasov,2023-05-01,162,13,3.0,17,271.0,0.0,Stabil
1174,Cristina D.,HR,Senior,Constanta,2023-05-01,226,12,1.2,23,307.0,0.8,Risc Ridicat
1175,Mihai O.,HR,Junior,Constanta,2023-05-01,235,6,4.7,38,271.5,0.0,Stabil
1176,Andrei P.,Marketing,Mid,Cluj-Napoca,2023-05-01,202,14,3.4,5,309.0,0.0,Potential
1177,Mihai O.,Vanzari,Junior,Sibiu,2023-05-01,183,11,4.4,30,289.5,0.0,Stabil
1178,Ana S.,IT,Mid,Brasov,2023-05-01,198,12,4.3,30,305.0,0.0,Potential
1179,Ion V.,HR,Junior,Iasi,2023-05-01,233,7,1.7,23,220.5,0.8,Risc Ridicat
1180,Mihai O.,HR,Mid,Iasi,2023-05-01,223,11,1.7,20,255.5,1.0,Risc Ridicat
1181,Andrei P.,HR,Junior,Cluj-Napoca,2023-05-01,249,12,4.8,27,340.5,0.0,Potential
1182,George R.,Vanzari,Mid,Brasov,2023-05-01,169,13,4.5,24,304.5,0.0,Potential
1183,Maria I.,Vanzari,Senior,Brasov,2023-05-01,143,3,4.7,36,245.5,0.0,Stabil
1184,Mihai O.,Marketing,Senior,Brasov,2023-05-01,236,12,4.7,16,382.0,0.0,Potential
1185,Maria I.,Vanzari,Mid,Sibiu,2023-05-01,166,3,4.2,16,197.0,0.0,Stabil
1186,Ana S.,IT,Junior,Timisoara,2023-05-01,186,4,2.7,35,187.0,0.0,Stabil
1187,Andrei P.,IT,Mid,Iasi,2023-05-01,215,12,4.9,18,325.5,0.0,Potential
1188,Andrei P.,HR,Junior,Constanta,2023-05-01,248,4,3.2,5,228.0,0.0,Stabil
1189,Ion V.,IT,Mid,Brasov,2023-05-01,241,2,2.6,7,192.5,1.0,Risc Ridicat
1190,Cristina D.,Marketing,Senior,Cluj-Napoca,2023-05-01,224,4,1.4,22,230.0,0.8,Risc Ridicat
1191,Maria I.,HR,Mid,Constanta,2023-05-01,228,1,5.0,26,224.0,0.0,Stabil
1192,Ion V.,Vanzari,Mid,Brasov,2023-05-01,219,1,3.5,34,189.5,0.0,Stabil
1193,Cristina D.,Vanzari,Junior,Bucuresti,2023-05-01,141,9,3.2,34,224.5,0.0,Stabil
1194,Cristina D.,IT,Junior,Constanta,2023-05-01,244,3,2.3,13,198.0,1.0,Risc Ridicat
1195,Mihai O.,IT,Mid,Brasov,2023-05-01,217,7,2.6,16,230.5,1.0,Risc Ridicat
1196,Mihai O.,Marketing,Mid,Timisoara,2023-05-01,245,9,3.5,3,282.5,0.0,Stabil
1197,Mihai O.,IT,Junior,Constanta,2023-05-01,192,8,4.9,16,274.0,0.0,Stabil
1198,Mihai O.,HR,Mid,Timisoara,2023-05-01,157,12,4.9,8,296.5,0.0,Stabil
1199,Cristina D.,IT,Junior,Bucuresti,2023-05-01,247,5,3.3,38,239.5,0.0,Stabil
1000,Cristina D.,Marketing,Junior,Iasi,2023-06-01,227,9,2.9,6,261.5,1.0,Risc Ridicat
1001,Ion V.,Vanzari,Junior,Cluj-Napoca,2023-06-01,196,6,2.9,1,216.0,0.0,Stabil
1002,Elena D.,IT,Senior,Constanta,2023-06-01,224,4,2.4,11,250.0,1.0,Risc Ridicat
1003,Ion V.,Vanzari,Mid,Sibiu,2023-06-01,222,6,1.6,36,203.0,0.8,Risc Ridicat
1004,Cristina D.,Marketing,Mid,Iasi,2023-06-01,169,11,1.7,21,228.5,0.0,Stabil
1005,Ana S.,Vanzari,Mid,Cluj-Napoca,2023-06-01,160,7,3.0,22,210.0,0.0,Stabil
1006,Maria I.,Marketing,Mid,Sibiu,2023-06-01,241,4,2.8,34,216.5,0.8,Risc Ridicat
1007,Cristina D.,Marketing,Senior,Bucuresti,2023-06-01,173,3,4.8,31,262.5,0.0,Stabil
1008,Mihai O.,HR,Mid,Brasov,2023-06-01,240,12,4.4,5,328.0,0.0,Potential
1009,Ana S.,Vanzari,Junior,Bucuresti,2023-06-01,181,8,5.0,26,270.5,0.0,Stabil
1010,Ion V.,Marketing,Junior,Sibiu,2023-06-01,158,6,3.3,24,205.0,0.0,Stabil
1011,George R.,Vanzari,Senior,Brasov,2023-06-01,246,2,1.9,0,231.0,1.0,Risc Ridicat
1012,Ion V.,HR,Junior,Brasov,2023-06-01,223,3,2.2,6,185.5,1.0,Risc Ridicat
1013,Andrei P.,Marketing,Junior,Bucuresti,2023-06-01,159,1,4.8,9,185.5,0.0,Stabil
1014,Mihai O.,IT,Mid,Constanta,2023-06-01,224,7,3.0,3,242.0,0.0,Stabil
1015,Maria I.,Marketing,Mid,Sibiu,2023-06-01,210,12,1.9,17,263.0,1.0,Risc Ridicat
1016,Maria I.,HR,Mid,Brasov,2023-06-01,149,9,2.2,7,208.5,0.0,Stabil
1017,Maria I.,Marketing,Mid,Sibiu,2023-06-01,218,8,2.4,13,237.0,1.0,Risc Ridicat
1018,Maria I.,Marketing,Mid,Bucuresti,2023-06-01,229,14,1.3,11,280.5,1.0,Risc Ridicat
1019,Ion V.,IT,Junior,Cluj-Napoca,2023-06-01,168,1,1.3,14,120.0,0.0,Stabil
1020,Andrei P.,Marketing,Senior,Iasi,2023-06-01,178,10,1.9,18,277.0,0.0,Stabil
1021,Ion V.,Vanzari,Junior,Timisoara,2023-06-01,197,3,1.2,14,152.5,0.0,Stabil
1022,Ion V.,HR,Mid,Bucuresti,2023-06-01,208,12,4.5,31,314.0,0.0,Potential
1023,Andrei P.,Vanzari,Senior,Iasi,2023-06-01,169,7,1.0,12,224.5,0.0,Stabil
1024,Cristina D.,Vanzari,Senior,Sibiu,2023-06-01,171,3,1.2,11,189.5,0.0,Stabil
1025,Maria I.,IT,Mid,Iasi,2023-06-01,159,6,2.4,15,187.5,0.0,Stabil
1026,Ana S.,Marketing,Senior,Iasi,2023-06-01,194,10,2.7,37,301.0,0.0,Potential
1027,Mihai O.,Marketing,Mid,Timisoara,2023-06-01,194,8,4.6,6,269.0,0.0,Stabil
1028,George R.,Marketing,Mid,Brasov,2023-06-01,254,2,3.0,39,207.0,0.0,Stabil
1029,Ion V.,Marketing,Mid,Bucuresti,2023-06-01,180,2,3.0,17,170.0,0.0,Stabil
1030,Mihai O.,Vanzari,Junior,Cluj-Napoca,2023-06-01,236,3,2.1,10,190.0,1.0,Risc Ridicat
1031,Maria I.,IT,Mid,Iasi,2023-06-01,213,4,2.3,4,192.5,1.0,Risc Ridicat
1032,George R.,IT,Mid,Constanta,2023-06-01,179,7,1.4,3,187.5,0.0,Stabil
1033,Andrei P.,Marketing,Mid,Timisoara,2023-06-01,207,8,4.2,15,267.5,0.0,Stabil
1034,George R.,Vanzari,Junior,Brasov,2023-06-01,205,13,4.7,28,326.5,0.0,Potential
1035,Maria I.,Marketing,Senior,Iasi,2023-06-01,151,5,4.2,18,259.5,0.0,Stabil
1036,Cristina D.,Vanzari,Junior,Bucuresti,2023-06-01,229,11,2.1,7,266.5,1.0,Risc Ridicat
1037,Maria I.,HR,Junior,Cluj-Napoca,2023-06-01,184,10,4.5,27,282.0,0.0,Stabil
1038,Mihai O.,IT,Mid,Cluj-Napoca,2023-06-01,234,6,2.0,6,217.0,1.0,Risc Ridicat
1039,Mihai O.,IT,Mid,Bucuresti,2023-06-01,193,14,3.4,35,304.5,0.0,Potential
1040,Cristina D.,HR,Senior,Constanta,2023-06-01,191,9,4.1,4,317.5,0.0,Potential
1041,Elena D.,HR,Junior,Brasov,2023-06-01,201,10,4.2,23,284.5,0.0,Stabil
1042,Andrei P.,IT,Senior,Iasi,2023-06-01,253,6,4.8,36,332.5,0.0,Potential
1043,Andrei P.,IT,Junior,Iasi,2023-06-01,250,5,2.5,35,225.0,0.8,Risc Ridicat
1044,Ana S.,HR,Senior,Brasov,2023-06-01,164,8,2.5,1,262.0,0.0,Stabil
1045,Andrei P.,IT,Senior,Timisoara,2023-06-01,180,4,1.6,14,212.0,0.0,Stabil
1046,George R.,IT,Senior,Brasov,2023-06-01,238,5,4.1,11,301.0,0.0,Potential
1047,Cristina D.,Vanzari,Junior,Bucuresti,2023-06-01,166,9,2.0,18,213.0,0.0,Stabil
1048,Andrei P.,IT,Senior,Constanta,2023-06-01,171,4,2.4,35,223.5,0.0,Stabil
1049,Cristina D.,Vanzari,Mid,Constanta,2023-06-01,179,6,2.5,36,199.5,0.0,Stabil
1050,Andrei P.,Vanzari,Mid,Cluj-Napoca,2023-06-01,219,12,3.8,18,305.5,0.0,Potential
1051,Mihai O.,Marketing,Junior,Brasov,2023-06-01,231,6,2.7,14,229.5,1.0,Risc Ridicat
1052,Ana S.,HR,Senior,Timisoara,2023-06-01,147,4,2.1,11,205.5,0.0,Stabil
1053,Cristina D.,IT,Junior,Brasov,2023-06-01,232,7,1.4,27,214.0,0.8,Risc Ridicat
1054,Cristina D.,Marketing,Senior,Bucuresti,2023-06-01,205,14,4.6,22,384.5,0.0,Potential
1055,George R.,HR,Junior,Brasov,2023-06-01,238,3,1.0,35,169.0,0.8,Risc Ridicat
1056,Elena D.,Vanzari,Mid,Timisoara,2023-06-01,152,8,3.9,27,234.0,0.0,Stabil
1057,Maria I.,Marketing,Mid,Brasov,2023-06-01,205,11,2.0,4,252.5,1.0,Risc Ridicat
1058,Cristina D.,Marketing,Senior,Cluj-Napoca,2023-06-01,236,8,1.7,24,282.0,0.8,Risc Ridicat
1059,Elena D.,IT,Junior,Bucuresti,2023-06-01,141,4,2.2,27,154.5,0.0,Stabil
1060,Andrei P.,HR,Senior,Iasi,2023-06-01,212,9,1.8,19,282.0,1.0,Risc Ridicat
1061,Elena D.,Marketing,Junior,Iasi,2023-06-01,234,3,4.4,24,235.0,0.0,Stabil
1062,George R.,Vanzari,Senior,Cluj-Napoca,2023-06-01,222,1,3.4,11,239.0,0.0,Stabil
1063,Cristina D.,HR,Senior,Sibiu,2023-06-01,147,9,1.4,20,241.5,0.0,Stabil
1064,Maria I.,HR,Mid,Bucuresti,2023-06-01,154,4,1.4,11,145.0,0.0,Stabil
1065,Elena D.,Vanzari,Junior,Brasov,2023-06-01,180,8,1.3,12,196.0,0.0,Stabil
1066,Ion V.,IT,Junior,Brasov,2023-06-01,190,7,4.3,37,251.0,0.0,Stabil
1067,Cristina D.,Vanzari,Mid,Iasi,2023-06-01,259,8,3.9,26,287.5,0.0,Stabil
1068,Mihai O.,Vanzari,Junior,Timisoara,2023-06-01,248,9,4.6,23,306.0,0.0,Potential
1069,Ana S.,HR,Senior,Iasi,2023-06-01,183,7,3.2,17,275.5,0.0,Stabil
1070,Elena D.,HR,Junior,Constanta,2023-06-01,197,13,3.9,30,306.5,0.0,Potential
1071,Ion V.,Vanzari,Mid,Timisoara,2023-06-01,168,1,1.5,16,124.0,0.0,Stabil
1072,Mihai O.,IT,Mid,Iasi,2023-06-01,225,5,1.1,19,184.5,1.0,Risc Ridicat
1073,Ion V.,HR,Junior,Brasov,2023-06-01,222,5,2.3,12,207.0,1.0,Risc Ridicat
1074,Ion V.,Marketing,Mid,Brasov,2023-06-01,220,11,2.5,12,270.0,1.0,Risc Ridicat
1075,Maria I.,Marketing,Senior,Iasi,2023-06-01,142,4,2.6,38,213.0,0.0,Stabil
1076,Ion V.,HR,Mid,Bucuresti,2023-06-01,194,13,4.5,0,317.0,0.0,Potential
1077,Ana S.,Vanzari,Mid,Constanta,2023-06-01,200,8,1.6,2,212.0,0.0,Stabil
1078,Maria I.,Marketing,Mid,Timisoara,2023-06-01,250,1,4.3,21,221.0,0.0,Stabil
1079,Elena D.,Marketing,Mid,Timisoara,2023-06-01,187,10,1.8,37,229.5,0.0,Stabil
1080,Ion V.,Marketing,Junior,Iasi,2023-06-01,198,5,4.0,3,229.0,0.0,Stabil
1081,Elena D.,Vanzari,Junior,Constanta,2023-06-01,215,1,4.9,25,215.5,0.0,Stabil
1082,Ana S.,IT,Junior,Constanta,2023-06-01,147,12,5.0,31,293.5,0.0,Stabil
1083,George R.,Marketing,Mid,Sibiu,2023-06-01,221,1,2.0,9,160.5,1.0,Risc Ridicat
1084,Ion V.,Vanzari,Mid,Constanta,2023-06-01,242,11,1.2,11,255.0,1.0,Risc Ridicat
1085,George R.,Vanzari,Junior,Cluj-Napoca,2023-06-01,219,5,3.2,19,223.5,0.0,Stabil
1086,Maria I.,IT,Mid,Sibiu,2023-06-01,197,5,4.3,31,234.5,0.0,Stabil
1087,Cristina D.,Vanzari,Mid,Sibiu,2023-06-01,215,13,4.9,16,335.5,0.0,Potential
1088,Cristina D.,Vanzari,Junior,Timisoara,2023-06-01,184,10,2.7,15,246.0,0.0,Stabil
1089,Ana S.,Marketing,Mid,Timisoara,2023-06-01,234,11,2.3,21,273.0,0.8,Risc Ridicat
1090,Elena D.,IT,Senior,Timisoara,2023-06-01,208,11,3.7,39,338.0,0.0,Potential
1091,Cristina D.,HR,Mid,Brasov,2023-06-01,176,5,4.0,0,218.0,0.0,Stabil
1092,Maria I.,HR,Junior,Iasi,2023-06-01,244,13,4.6,5,344.0,0.0,Potential
1093,Ana S.,IT,Junior,Iasi,2023-06-01,211,14,1.7,18,279.5,1.0,Risc Ridicat
1094,Mihai O.,Vanzari,Mid,Timisoara,2023-06-01,162,5,5.0,30,231.0,0.0,Stabil
